Well_ID,TH_2022,NO3_2022,Cl_2022,F_2022,SO4_2022,Ca_2022,Mg_2022,Na_2022
2.03531E+14,346,6,77,1.57,72,43,58,91
2.04526E+14,249,21,16,0.97,18,65,21,17
2.03942E+14,562,10,246,0.28,102,29,119,35
2.04902E+14,294,9,88,0.21,18,55,38,9
2.04943E+14,283,0,30,0.33,44,59,33,26
2.03402E+14,659,53,72,0.67,30,43,134,25
2.04916E+14,300,13,98,0.31,71,82,23,36
2.04338E+14,526,59,204,0.57,69,59,92,32
2.05139E+14,234,16,44,0.27,29,51,26,13
2.03732E+14,366,9,37,0.21,29,18,78,10
2.04458E+14,433,28,109,0.19,48,25,90,34
2.04122E+14,302,9,46,1.74,16,37,51,72
2.04945E+14,219,41,30,0.38,39,53,21,28
2.0481E+14,271,2,49,0.23,68,25,51,47
2.03555E+14,159,6,23,1.03,16,29,21,49
2.04825E+14,351,3,186,0.25,61,86,33,46
2.05104E+14,138,8,35,0.17,14,47,5,12
2.04047E+14,412,7,107,0.16,55,43,74,43
2.03553E+14,248,7,37,0.42,19,63,22,27
2.0444E+14,543,76,132,0.68,73,61,95,37
2.10806E+14,152,2,21,0.42,3,31,18,19
2.11232E+14,465,93,153,0.1,95,92,57,86
2.10715E+14,91,11,23,0.13,57,25,7,35
2.05027E+14,347,12,228,0.28,76,45,57,188
2.05617E+14,56,2,12,0.1,4,16,4,8
2.05209E+14,168,4,81,0.18,59,31,22,92
2.05632E+14,241,16,16,0.2,4,37,36,11
2.05851E+14,274,3,86,0.22,60,47,38,104
2.04621E+14,267,6,158,0.15,75,59,29,152
2.10531E+14,372,9,118,0.55,87,27,74,51
2.05441E+14,294,52,283,2.35,93,27,55,255
2.10147E+14,249,7,60,0.3,36,37,38,37
2.10128E+14,525,4,460,0.43,23,39,104,220
2.05519E+14,290,47,98,0.12,77,22,57,62
2.10144E+14,193,2,35,0.25,25,18,36,25
2.10806E+14,246,18,158,0.2,106,31,41,92
2.10408E+14,111,3,21,0.47,21,10,21,57
2.05815E+14,259,4,237,0.94,16,33,43,181
2.10908E+14,232,98,95,0.19,69,27,40,51
2.10218E+14,291,13,332,0.27,116,39,47,319
2.0264E+14,374,61,102,0.21,39,64,52,65
2.02952E+14,200,5,35,0.27,16,40,24,19
2.02438E+14,388,36,60,0.17,29,68,53,38
2.02238E+14,250,10,60,0.45,28,64,22,57
2.02503E+14,379,53,82,0.36,15,64,53,53
2.02443E+14,210,11,35,0.15,31,36,29,28
2.034E+14,270,3,67,0.29,38,50,35,56
2.017E+14,155,9,20,0.24,1,36,16,18
2.02639E+14,295,37,65,0.39,30,56,38,33
2.02927E+14,220,13,40,0.47,4,32,34,20
2.02909E+14,120,1,22,0.38,8,34,9,2
2.02808E+14,325,18,50,0.07,105,20,67,24
2.02758E+14,460,4,115,0.14,47,30,94,43
2.02815E+14,250,45,75,0.11,35,40,37,33
2.02838E+14,350,16,45,0.05,25,32,66,8
2.02834E+14,300,27,57,0.05,36,42,47,26
2.02717E+14,335,11,135,0.24,25,28,64,27
2.0281E+14,280,10,70,0.25,29,32,49,11
2.02552E+14,245,15,47,0.17,25,20,47,15
2.02952E+14,380,41,45,0.21,118,16,83,10
2.03131E+14,380,9,102,0.54,69,16,83,41
2.03039E+14,280,1,40,0.14,47,18,57,7
2.02638E+14,265,22,55,0.19,40,20,52,26
2.02638E+14,230,3,52,0.24,18,24,41,16
2.03436E+14,280,6,90,0.32,38,44,41,34
2.02723E+14,260,26,55,0.39,18,26,47,26
2.02619E+14,240,4,72,0.3,8,48,29,22
2.02626E+14,255,1,60,0.23,19,32,43,21
2.03103E+14,145,3,15,0.34,10,44,9,15
2.03103E+14,105,33,27,0.08,11,22,12,16
2.03253E+14,200,9,55,1.03,77,52,17,196
2.01448E+14,380,4,102,0.39,1,68,51,61
2.0241E+14,324,60,77,0.09,15,62,41,50
2.03023E+14,275,2,37,0.36,1,32,47,31
2.0242E+14,573,94,120,0.2,15,104,76,76
2.024E+14,195,3,80,0.39,13,58,12,58
2.02245E+14,403,68,97,0.11,42,84,47,62
2.01243E+14,295,44,125,0.09,62,72,28,74
2.03346E+14,154,3,30,0.09,4,30,19,21
2.02838E+14,200,7,12,0.38,1,50,18,27
2.00445E+14,365,47,100,0.14,55,66,49,70
2.02318E+14,240,26,32,0.14,41,60,22,19
2.00751E+14,395,46,155,0.08,53,56,62,57
2.02945E+14,230,40,47,0.08,18,68,15,28
2.02323E+14,270,24,27,0.22,28,26,50,22
2.03237E+14,159,11,20,0.12,62,32,19,12
2.0223E+14,373,73,167,0.1,9,81,42,108
2.02821E+14,230,2,42,0.68,1,22,43,36
2.03145E+14,508,71,100,0.36,42,98,64,63
2.02858E+14,270,3,32,0.51,54,32,46,47
2.03328E+14,405,2,227,0.81,65,36,77,98
2.02313E+14,250,2,90,0.26,1,50,30,45
2.02754E+14,568,76,100,0.27,9,92,82,64
2.00558E+14,200,12,60,0.07,17,36,27,35
2.13312E+14,65,8,7,0.13,5,18,5,9
2.13237E+14,75,2,15,0.11,2,14,10,11
2.13132E+14,235,2,45,0.24,32,32,38,18
2.12909E+14,190,1,12,0.21,3,34,26,16
2.13326E+14,485,25,280,0.21,48,40,94,51
2.11826E+14,230,41,67,0.16,26,28,39,39
2.12643E+14,100,6,92,3.17,49,26,9,225
2.12152E+14,225,5,112,0.71,38,32,35,71
2.11626E+14,250,43,87,0.46,35,68,19,49
2.12033E+14,170,7,32,0.31,4,36,19,17
2.13245E+14,245,22,132,0.27,26,40,35,69
2.04839E+14,73,21,34,0.05,3,19,6,8
2.04314E+14,489,45,170,0.5,69,134,38,42
2.05629E+14,241,1,66,0.3,63,68,17,29
2.0545E+14,171,31,72,0.07,5,49,12,17
2.03552E+14,95,1,33,0.2,9,22,10,14
2.04222E+14,192,41,75,0.22,3,58,11,19
2.04056E+14,56,22,33,0.03,3,17,3,9
2.04242E+14,186,4,94,0.09,11,39,22,25
2.05945E+14,147,7,54,0.06,13,25,20,11
2.03345E+14,414,46,207,0.27,98,19,89,100
2.05304E+14,808,46,475,0.16,242,58,161,209
2.0474E+14,340,9,120,0.85,38,49,53,93
2.03914E+14,314,1,40,0.17,2,88,23,14
2.04303E+14,59,9,22,0.06,3,14,6,7
2.05515E+14,243,21,129,0.15,63,66,19,63
2.0455E+14,146,22,57,0.05,29,39,12,26
2.05435E+14,333,35,82,0.2,53,57,46,28
2.03628E+14,178,26,65,0.16,46,58,8,27
2.03158E+14,132,11,36,0.19,3,32,12,14
2.04645E+14,25,5,18,0.02,2,6,2,9
2.05553E+14,682,11,420,0.39,138,68,124,123
2.1041E+14,192,0,50,0.06,10,32,27,42
2.05341E+14,195,32,90,0.06,28,68,6,33
2.03307E+14,230,10,39,1.32,17,77,9,47
2.0504E+14,249,11,54,0.35,22,78,13,35
2.05401E+14,57,15,30,0.03,3,13,6,15
2.04805E+14,389,27,106,0.57,66,131,15,47
2.05615E+14,284,2,117,0.33,80,78,22,81
2.05518E+14,366,11,142,0.3,102,117,18,73
2.0483E+14,146,34,84,0.04,28,56,1,23
2.03815E+14,88,7,36,0.06,16,23,7,20
2.05455E+14,51,3,20,0.04,4,12,5,5
2.03614E+14,292,12,56,0.06,51,113,2,31
2.05645E+14,287,2,92,0.66,56,94,13,18
1.92922E+14,96,2,17,0.1,8,21,11,11
1.85026E+14,163,1,27,0.73,15,35,18,27
1.92854E+14,141,27,19,0.35,18,39,11,14
1.92154E+14,105,9,44,0.2,12,31,7,22
1.91821E+14,48,8,17,0.06,4,10,6,8
1.91145E+14,91,12,24,0.08,14,21,9,13
1.93322E+14,135,22,42,0.86,28,25,18,30
1.84949E+14,412,1,255,0.96,6,52,69,120
1.84845E+14,169,0,35,0.43,15,40,16,40
1.85849E+14,83,11,18,0.21,2,19,9,15
1.84846E+14,260,16,278,1.1,32,19,51,282
1.85129E+14,450,40,254,0.54,46,94,52,115
1.85122E+14,352,35,135,0.85,34,44,59,103
1.84838E+14,226,17,100,0.76,55,48,26,81
1.90355E+14,53,0,10,0.1,2,10,7,7
1.92616E+14,135,27,73,0.11,7,40,8,29
1.92719E+14,101,0,21,0.09,3,25,9,16
1.84859E+14,120,1,46,0.32,1,25,14,38
1.84911E+14,83,1,55,0.22,1,21,7,34
1.92543E+14,125,22,48,0.42,43,23,16,38
1.92734E+14,409,45,136,0.38,78,73,55,36
1.92654E+14,74,1,22,0.19,5,17,7,13
1.92618E+14,96,1,31,0.9,7,31,5,35
1.85225E+14,55,2,12,0.16,2,15,4,11
1.90557E+14,167,5,65,0.53,30,35,20,41
1.85041E+14,114,0,44,0.17,3,31,9,14
1.84615E+14,123,6,36,0.26,25,31,11,30
1.85448E+14,44,1,20,0.08,2,8,6,11
1.90918E+14,58,25,26,0.07,2,15,5,16
1.85315E+14,115,19,36,0.12,17,37,6,22
1.92735E+14,152,38,43,0.2,18,40,13,24
1.92312E+14,149,27,24,0.37,21,48,7,17
1.84954E+14,119,1,53,0.3,17,25,14,44
1.91936E+14,39,1,10,0.07,2,8,5,7
1.95141E+14,60,2,47,0.56,14,10,9,30
1.9364E+14,642,26,169,0.31,58,114,87,120
1.9384E+14,458,5,70,0.33,6,84,61,45
1.9252E+14,388,2,70,0.54,76,78,47,45
1.94232E+14,339,23,40,0.6,17,68,41,26
1.94827E+14,458,13,82,0.53,16,76,65,55
1.94408E+14,174,11,19,0.23,6,36,21,12
1.93819E+14,657,7,228,1.17,117,122,86,148
1.93106E+14,408,26,106,0.5,46,76,53,68
1.94133E+14,588,33,146,0.58,65,112,75,102
1.95352E+14,289,12,52,0.22,44,68,29,33
1.95254E+14,379,19,82,0.2,24,66,52,49
1.91842E+14,458,0,106,0.16,9,82,62,65
1.95655E+14,289,6,26,0.2,10,50,40,16
1.94046E+14,388,31,92,0.17,40,70,52,55
1.94835E+14,637,46,131,0.26,57,122,81,85
1.95809E+14,374,29,33,0.28,34,72,47,21
2.00235E+14,558,1,73,0.73,39,110,69,47
1.92118E+14,483,2,122,0.48,60,98,58,79
1.93345E+14,593,1,131,0.51,32,116,74,81
1.91145E+14,329,2,73,0.4,18,66,40,48
2.00342E+14,344,39,77,0.38,21,68,42,50
1.9383E+14,354,2,87,0.75,6,70,44,57
1.92255E+14,369,30,82,1.32,39,70,47,53
1.91321E+14,354,1,87,0.21,19,70,44,56
2.00533E+14,443,8,113,0.74,20,84,57,73
1.94645E+14,578,0,122,0.4,33,136,58,81
1.92225E+14,478,46,96,0.25,58,82,67,59
2.01027E+14,344,2,66,0.48,4,70,41,42
1.94935E+14,543,2,120,0.36,25,98,73,84
1.91458E+14,339,18,122,0.41,55,78,35,79
1.91215E+14,105,13,12,0.14,19,24,11,9
1.91532E+14,812,45,451,0.93,170,189,82,293
1.93403E+14,528,45,113,0.43,49,84,77,66
1.91639E+14,807,1,251,0.54,80,229,57,156
1.91432E+14,224,13,26,0.44,11,46,27,17
1.92834E+14,388,30,45,0.23,35,72,51,28
1.9292E+14,637,22,143,0.35,55,122,81,93
1.92537E+14,618,4,167,0.31,19,118,79,107
1.95815E+14,428,45,87,0.41,34,82,54,57
1.9043E+14,174,4,68,0.14,28,40,19,44
1.90538E+14,413,0,59,0.51,21,78,53,38
1.95509E+14,259,22,31,0.2,10,48,34,19
1.93759E+14,204,0,40,0.21,11,46,22,26
1.93459E+14,359,42,82,0.32,57,70,45,54
1.94503E+14,508,43,63,0.25,36,104,60,41
1.91432E+14,174,0,28,0.3,5,36,21,19
1.954E+14,423,17,94,0.31,42,74,58,61
1.93635E+14,204,18,38,0.21,9,42,24,25
1.94309E+14,254,1,49,0.35,18,52,30,32
1.9373E+14,299,2,99,1.18,42,50,42,64
1.95316E+14,174,29,144,0.3,29,42,17,93
1.9234E+14,344,40,101,0.39,31,68,42,65
1.92116E+14,523,17,101,0.44,43,122,53,65
1.9181E+14,637,41,171,0.28,26,150,64,110
1.94715E+14,164,11,12,0.35,9,30,22,8
1.90946E+14,264,43,130,0.44,20,48,35,84
1.95333E+14,120,11,24,0.89,1,24,15,15
1.94824E+14,130,26,30,0.39,12,22,18,19
1.9112E+14,697,45,209,0.35,88,144,82,142
2.001E+14,90,19,25,0.31,5,18,11,16
1.93817E+14,169,32,59,0.28,3,36,19,39
1.92006E+14,637,48,183,0.18,84,124,80,119
1.92742E+14,174,13,66,0.29,23,42,17,39
1.92125E+14,657,12,160,0.19,65,136,77,101
1.9075E+14,339,3,82,0.21,9,68,41,52
1.90742E+14,453,33,64,0.31,35,82,60,43
1.92214E+14,209,0,122,0.56,7,42,25,85
1.92715E+14,618,48,289,0.89,56,130,71,186
1.9413E+14,538,51,145,0.36,83,96,73,94
1.92642E+14,374,4,67,0.33,33,62,53,44
1.93137E+14,1235,3,249,0.41,75,251,148,161
1.92114E+14,299,1,74,0.57,16,52,41,48
2.00426E+14,299,20,152,0.32,11,54,40,99
1.93027E+14,423,1,133,0.3,1,90,48,86
1.94236E+14,189,0,26,0.32,15,42,21,17
1.94526E+14,498,47,193,0.31,69,96,63,125
1.93223E+14,269,16,139,0.3,22,58,30,90
1.9093E+14,488,2,235,0.32,58,82,69,153
1.91007E+14,946,6,293,0.32,47,156,136,187
1.92228E+14,1210,34,310,0.46,45,263,134,206
2.00532E+14,139,10,4,0.57,3,22,21,2
2.00108E+14,299,47,122,0.68,20,56,39,78
2.00238E+14,229,1,60,0.33,21,50,25,39
2.01927E+14,260,11,47,0.31,24,64,24,36
2.0194E+14,215,1,27,0.21,1,34,32,28
2.00815E+14,235,0,35,0.29,1,60,21,48
2.01926E+14,595,3,442,0.34,139,62,107,212
2.01952E+14,190,3,65,0.26,6,56,12,44
2.017E+14,195,2,82,0.31,7,50,17,62
2.02013E+14,290,3,52,0.35,11,70,28,37
2.05225E+14,155,3,57,0.12,38,42,12,44
2.03914E+14,160,2,47,0.14,3,54,6,39
2.05105E+14,150,1,42,0.09,59,38,13,26
2.04658E+14,160,1,30,0.64,4,26,23,280
2.05753E+14,100,29,17,0.12,38,16,15,25
2.0463E+14,200,18,240,1.14,18,46,21,275
2.05004E+14,300,2,100,0.18,1,64,34,84
2.05943E+14,215,7,20,0.33,7,44,26,27
2.0591E+14,65,22,12,0.13,8,14,7,15
2.05254E+14,120,23,12,0.24,1,28,12,8
2.04329E+14,65,2,17,0.58,4,14,7,10
2.05101E+14,265,1,42,0.72,19,38,41,34
2.05007E+14,185,5,52,0.21,18,46,17,30
2.05556E+14,150,17,12,0.12,91,14,28,6
2.04731E+14,180,12,72,0.21,18,36,22,54
2.0522E+14,255,4,75,0.29,34,40,38,77
2.0384E+14,420,29,277,0.19,3,96,44,206
2.05547E+14,140,11,17,0.17,20,32,15,14
2.04703E+14,130,14,25,0.17,12,36,10,16
2.10511E+14,245,5,25,0.73,6,56,26,21
2.04445E+14,90,0,30,0.19,9,16,12,12
2.04826E+14,115,1,47,0.2,1,30,10,24
2.04801E+14,330,1,50,0.35,1,40,56,40
2.05432E+14,305,1,20,0.32,67,52,43,29
2.05508E+14,160,23,30,0.23,7,40,15,29
2.04226E+14,120,2,77,0.29,1,22,16,104
2.04346E+14,60,3,10,0.2,6,12,7,7
2.04119E+14,225,2,77,0.17,25,46,27,50
2.10303E+14,75,2,17,0.14,10,16,9,6
2.10002E+14,250,5,105,0.16,37,60,24,47
2.14932E+14,81,36,35,0.19,2,16,10,23
2.14713E+14,222,5,77,0.53,26,43,28,47
2.1491E+14,162,38,60,0.26,40,28,22,37
2.15615E+14,91,4,27,1.47,0,18,11,17
2.15309E+14,111,6,47,0.25,28,18,16,32
2.15239E+14,121,3,22,0.4,1,24,15,16
2.14805E+14,232,15,77,0.29,32,36,34,52
2.1534E+14,232,29,55,0.34,64,47,28,35
2.1454E+14,182,4,40,0.83,10,28,27,27
2.14707E+14,71,10,25,0.42,2,12,10,17
2.15636E+14,157,16,27,0.32,8,28,21,19
2.13544E+14,51,3,5,0.17,2,8,7,3
2.15005E+14,101,4,25,0.48,3,18,14,17
1.93456E+14,300,41,157,0.34,102,76,27,86
1.95157E+14,375,45,140,0.34,58,118,19,38
1.95008E+14,335,41,137,2.43,138,54,49,187
1.95036E+14,185,45,52,0.25,48,68,4,30
1.93152E+14,275,39,75,0.21,36,80,18,27
1.95429E+14,300,10,127,0.21,32,82,23,17
1.9333E+14,555,43,280,0.23,69,78,88,58
1.94902E+14,295,14,95,0.4,36,60,35,32
1.94427E+14,300,21,72,0.35,42,58,38,37
1.94357E+14,395,41,227,0.15,44,84,45,54
1.949E+14,90,4,17,0.15,3,22,9,7
1.94152E+14,360,40,142,0.31,34,84,37,22
1.95212E+14,410,35,145,0.28,73,78,52,71
2.0032E+14,350,37,120,0.51,88,46,57,97
1.9363E+14,240,4,27,0.43,88,56,24,32
1.92825E+14,315,4,130,0.61,97,60,40,56
1.95154E+14,360,30,127,0.31,50,60,51,37
1.93649E+14,235,4,12,0.24,5,42,32,13
2.00615E+14,310,39,67,0.28,32,58,40,21
1.93853E+14,380,21,122,0.73,82,52,61,105
1.93642E+14,400,5,52,1.22,50,50,67,42
2.0115E+14,130,1,25,0.15,1,28,15,11
2.01828E+14,205,21,17,0.12,4,20,38,7
1.9464E+14,460,45,250,0.14,143,58,77,93
1.95539E+14,170,13,17,0.75,11,46,13,20
1.94214E+14,195,2,22,0.4,6,26,32,33
2.02405E+14,195,5,22,0.96,6,44,21,23
1.95804E+14,310,34,107,1.39,32,36,54,55
2.01015E+14,250,42,92,0.49,42,56,27,55
2.00739E+14,145,8,17,0.22,3,40,11,12
2.01749E+14,625,45,215,0.69,75,84,101,69
2.02505E+14,90,3,17,0.18,1,18,11,7
2.01157E+14,145,13,22,0.13,1,26,19,10
1.95435E+14,75,11,32,0.11,1,20,6,18
2.0303E+14,80,4,17,0.11,3,20,7,9
2.00935E+14,80,9,17,0.08,2,20,7,12
2.00733E+14,130,40,42,0.07,1,30,13,31
2.02722E+14,80,2,12,0.07,13,24,5,6
2.00537E+14,95,6,20,0.09,1,24,9,8
2.02746E+14,80,5,12,0.08,1,14,11,9
2.02845E+14,55,2,7,0.08,9,18,2,4
2.02626E+14,150,38,47,0.12,18,38,13,36
2.00335E+14,190,46,52,0.09,18,50,16,22
2.00359E+14,100,24,37,0.08,11,28,7,17
2.00539E+14,55,13,15,0.05,5,16,4,5
2.00808E+14,75,9,17,0.05,2,18,7,6
2.00957E+14,170,1,10,0.35,2,36,19,27
2.0212E+14,65,5,15,0.08,2,14,7,5
2.02923E+14,60,3,15,0.05,12,22,1,13
2.01807E+14,50,7,10,0.05,1,14,4,8
2.00327E+14,215,43,85,0.09,16,42,27,50
2.0342E+14,110,12,22,0.07,7,30,9,13
2.01859E+14,275,15,75,0.07,13,60,30,35
2.01332E+14,90,9,15,0.06,1,16,12,8
2.032E+14,75,9,22,0.05,5,20,6,18
2.00435E+14,95,20,10,0.05,9,28,6,8
2.02308E+14,100,4,22,0.05,4,32,5,8
2.01425E+14,75,9,20,0.06,3,22,5,13
1.95818E+14,95,3,40,0.05,1,20,11,11
2.0302E+14,130,18,12,0.08,15,32,12,10
2.02347E+14,259,14,56,0.13,26,46,35,36
2.04034E+14,130,2,15,0.07,12,24,17,10
2.02223E+14,229,3,58,0.12,31,44,29,37
2.03234E+14,792,53,279,0.08,121,184,81,178
2.02531E+14,637,28,296,0.18,97,136,73,189
2.0292E+14,259,3,50,0.35,34,48,34,33
2.02939E+14,543,0,194,0.59,103,116,62,123
2.02558E+14,259,0,43,0.22,59,56,29,28
2.02246E+14,204,10,46,0.19,40,38,27,29
2.0251E+14,393,29,186,0.26,24,76,50,118
2.03224E+14,354,2,69,0.13,15,74,41,45
2.03124E+14,169,1,45,0.1,24,36,19,29
2.03036E+14,403,0,206,0.23,54,76,52,138
2.03029E+14,359,12,146,0.38,38,68,46,92
2.03731E+14,249,21,60,0.07,6,46,33,38
2.02437E+14,179,1,26,0.14,8,38,21,17
2.03318E+14,314,50,77,0.13,82,62,39,50
2.02528E+14,652,40,304,0.12,85,162,60,194
2.04308E+14,428,6,192,0.11,26,82,54,122
2.03419E+14,603,4,213,0.17,37,124,71,129
2.03504E+14,354,4,100,0.13,5,64,47,64
2.03503E+14,184,9,19,0.13,4,38,22,13
2.03423E+14,344,9,69,0.11,42,72,40,46
2.03107E+14,334,2,165,0.27,38,58,46,109
2.0302E+14,354,0,69,0.12,20,56,52,47
2.11614E+14,154,12,28,0.2,26,28,21,19
2.11308E+14,174,28,41,0.42,33,32,23,28
2.15317E+14,75,19,25,0.08,19,18,7,16
2.14104E+14,80,7,9,0.13,11,16,10,6
2.13822E+14,209,1,34,0.38,28,48,22,23
2.14042E+14,194,9,34,0.23,13,42,22,23
2.1071E+14,30,2,9,0.09,6,6,4,6
2.13E+14,40,2,18,0.23,12,8,5,11
2.2032E+14,25,0,7,0.46,5,6,2,4
2.11603E+14,105,5,18,0.52,9,22,12,11
2.11138E+14,125,9,25,0.73,20,24,16,16
2.11615E+14,224,15,64,0.46,39,48,25,41
2.14938E+14,110,33,25,0.33,19,24,12,15
2.20354E+14,70,3,11,0.57,12,12,10,7
2.10954E+14,140,16,16,0.62,14,26,18,11
2.12315E+14,120,1,18,0.78,18,22,16,12
2.12935E+14,199,2,41,0.12,26,46,21,21
2.12644E+14,304,37,71,0.45,42,64,35,43
2.14428E+14,264,41,46,0.13,32,56,30,28
2.11232E+14,204,11,39,0.13,29,38,27,24
2.12951E+14,239,9,60,0.45,42,56,24,40
2.13355E+14,169,5,34,0.61,19,32,22,21
2.15845E+14,30,2,9,0.25,5,8,2,6
2.12025E+14,60,1,16,0.32,9,12,7,10
2.135E+14,100,13,7,0.45,6,18,13,5
2.11016E+14,130,33,46,0.67,35,24,17,28
2.12606E+14,339,13,147,0.84,25,56,48,95
2.126E+14,254,3,30,0.11,22,56,28,18
2.2022E+14,149,10,11,0.75,6,28,19,8
2.14053E+14,374,4,64,0.95,26,64,52,43
2.14937E+14,359,42,67,0.76,28,68,46,39
2.2013E+14,40,4,5,0.08,2,8,5,3
2.20313E+14,125,23,30,0.26,29,24,16,22
2.11215E+14,209,26,21,0.53,26,38,28,14
2.12958E+14,60,7,7,0.62,7,12,7,5
2.12348E+14,214,1,41,0.56,33,38,29,26
2.13724E+14,199,30,37,0.62,30,40,24,23
2.13739E+14,60,15,21,0.45,10,12,7,13
2.11017E+14,339,17,140,0.82,65,62,45,102
2.14255E+14,209,11,69,0.23,42,36,29,48
2.11948E+14,55,23,2,0.15,6,12,6,2
2.1353E+14,189,0,62,0.24,19,36,24,41
2.1345E+14,354,2,85,0.23,45,68,45,61
2.11114E+14,204,10,69,0.56,23,40,25,44
2.12156E+14,110,10,11,0.23,15,22,13,8
2.13912E+14,105,1,7,0.52,6,18,15,5
2.1382E+14,234,0,73,0.46,48,42,31,52
2.13656E+14,65,1,2,0.85,8,10,10,2
2.10543E+14,408,2,80,0.13,38,76,53,54
2.1435E+14,45,1,7,0.42,6,10,5,5
2.116E+14,364,1,55,0.56,48,64,50,40
2.11126E+14,359,4,57,0.62,24,64,48,42
2.12528E+14,403,16,92,0.62,56,76,52,67
2.14059E+14,339,32,80,0.26,33,62,45,49
2.12305E+14,259,2,67,0.13,46,50,33,46
2.2003E+14,55,2,9,0.09,10,10,7,6
2.20048E+14,35,1,9,0.14,4,8,4,6
2.13625E+14,75,17,7,0.25,5,14,10,4
2.13018E+14,309,26,87,0.57,25,62,38,57
2.13924E+14,214,39,71,0.86,42,42,27,44
2.12143E+14,140,6,39,0.9,32,24,19,29
2.14212E+14,50,3,9,0.56,9,10,6,7
2.14819E+14,229,8,37,0.89,32,38,33,26
2.01341E+14,140,1,28,0.24,23,39,11,19
2.01404E+14,279,42,98,0.24,37,67,27,49
2.01434E+14,162,38,39,0.24,29,42,14,31
2.01436E+14,169,39,86,0.15,14,42,15,50
2.01441E+14,96,22,32,0.07,24,23,10,19
2.01514E+14,73,18,48,0.04,28,23,4,25
2.01435E+14,140,19,78,0.08,28,39,10,41
2.01619E+14,75,12,18,0.14,11,19,6,12
2.01743E+14,168,32,58,0.35,20,39,17,39
2.01714E+14,49,37,29,0.03,24,8,7,22
2.01615E+14,109,43,63,0.03,26,29,9,33
2.01714E+14,163,5,32,0.2,34,26,24,20
2.01948E+14,109,1,21,0.21,18,26,11,28
2.01922E+14,144,0,38,0.18,15,29,17,17
2.01803E+14,53,29,32,0.03,11,16,3,16
2.01919E+14,63,34,30,0.05,25,16,6,18
2.01716E+14,92,1,15,0.28,15,23,9,11
2.01653E+14,97,43,69,0.03,17,26,8,32
2.01551E+14,38,22,36,0.04,16,6,5,22
2.01557E+14,62,15,26,0.09,11,15,6,15
2.01537E+14,93,19,25,0.09,19,26,7,15
2.01525E+14,37,22,34,0.04,10,10,3,18
2.01413E+14,131,4,22,0.2,23,40,8,13
2.0134E+14,98,6,50,0.08,21,26,8,30
2.01424E+14,30,22,11,0.04,4,4,5,5
2.01423E+14,186,48,111,0.08,25,49,16,51
2.01501E+14,51,41,26,0.04,8,11,6,11
2.01602E+14,108,3,55,0.19,21,29,9,30
2.01638E+14,56,37,41,0.04,19,18,3,23
2.01712E+14,37,16,23,0.08,23,8,4,15
2.01637E+14,34,9,39,0.05,11,8,3,23
2.01315E+14,90,7,90,0.35,70,24,7,53
2.01218E+14,200,26,62,0.29,40,62,11,47
1.9445E+14,240,13,227,0.18,106,52,27,176
1.94657E+14,255,10,85,0.1,33,70,19,53
2.01014E+14,270,4,275,0.59,81,52,34,118
2.01212E+14,250,46,145,0.19,30,80,12,84
2.01703E+14,100,28,40,0.14,28,32,5,44
1.9571E+14,60,6,22,0.11,2,16,5,10
2.01015E+14,170,42,220,0.1,19,42,16,102
2.02205E+14,125,19,50,0.27,43,42,5,46
2.01158E+14,170,4,45,0.23,30,34,21,55
2.01335E+14,110,3,22,0.25,28,32,7,48
2.00201E+14,50,2,22,0.09,2,10,6,7
2.013E+14,55,13,82,0.12,7,14,5,55
2.0095E+14,270,39,177,0.14,29,60,29,72
2.01248E+14,90,14,22,0.13,1,30,4,12
2.01403E+14,130,13,42,0.19,24,40,7,47
2.01055E+14,100,30,25,0.13,2,24,10,10
2.01032E+14,80,9,32,0.11,11,30,1,20
2.01403E+14,730,2,610,0.54,225,130,98,307
1.95246E+14,115,2,22,0.19,36,32,9,44
2.02055E+14,170,3,72,0.28,18,24,27,66
2.01604E+14,75,1,25,0.26,14,24,4,16
2.01E+14,150,1,92,1.12,26,20,24,100
1.95938E+14,60,6,22,0,4,16,5,13
2.00931E+14,55,3,12,0,4,16,4,6
2.007E+14,205,40,292,0.98,97,42,24,246
2.01022E+14,80,22,30,0.04,2,28,2,22
2.02353E+14,150,29,37,0.14,18,36,15,30
2.02035E+14,135,6,52,0.15,9,38,10,36
2.0105E+14,50,3,5,0.03,1,16,2,10
2.01023E+14,115,4,35,0.23,10,30,10,14
1.95018E+14,100,1,27,0.16,8,36,2,26
2.01358E+14,80,1,50,0.06,16,24,5,32
1.95531E+14,55,19,20,0.07,1,20,1,13
2.01441E+14,190,6,27,0.22,1,60,10,18
1.858E+14,169,5,23,0.46,7,36,19,16
1.85155E+14,224,35,53,0.16,25,50,24,32
1.8453E+14,140,3,33,0.07,1,32,15,22
1.90224E+14,55,13,19,0.17,1,16,4,13
1.84918E+14,189,3,74,0.09,9,40,22,48
1.91204E+14,105,0,19,0.18,7,22,12,11
1.82833E+14,25,2,5,0.06,1,6,2,3
1.90421E+14,289,3,53,0.25,21,64,31,35
1.90305E+14,154,6,37,0.16,6,36,16,24
1.90051E+14,174,3,47,0.11,20,56,9,30
1.90127E+14,154,8,14,0.17,3,36,16,10
1.9051E+14,145,2,23,0.09,3,26,19,16
1.84938E+14,40,3,14,0.08,0,10,4,9
1.90541E+14,214,1,35,0.32,13,44,25,23
